date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2016/9/30,199360,33000,HN,Appartement,51,2,
2016/9/30,320000,33000,HP,Maison,110,5,91
2016/11/25,232000,33000,HN,Appartement,69,3,
2016/12/30,63435,33000,HN,Appartement,50,2,
2017/3/29,278386,33000,KM,Appartement,53,3,
2017/6/30,70000,33000,PE,Appartement,32,2,
2017/7/19,355520,33000,IV,Maison,130,5,127
2017/11/27,500000,33000,PL,Appartement,36,1,67
2017/11/27,500000,33000,PL,Appartement,36,2,67
2017/11/27,500000,33000,PL,Appartement,45,2,67
2017/12/22,165000,33000,PE,Appartement,33,1,
2017/6/15,389800,33000,IW,Maison,89,3,105
2017/7/6,200000,33000,HN,Appartement,52,2,
2017/6/15,200000,33000,HN,Appartement,54,2,
2017/9/13,260000,33000,HN,Appartement,72,3,
2017/9/15,180000,33000,HN,Appartement,50,2,
2017/9/18,124500,33000,HN,Appartement,34,1,
2017/11/9,250000,33000,EU,Maison,64,3,122
2017/11/17,367000,33000,HN,Appartement,69,3,
2017/11/15,1100000,33000,DC,Appartement,36,2,126
2017/11/15,1100000,33000,DC,Appartement,36,2,126
2017/11/15,1100000,33000,DC,Appartement,36,2,126
2017/11/15,1100000,33000,DC,Appartement,36,2,126
2017/12/8,171200,33000,HN,Appartement,39,1,
2018/1/30,814642,33000,PA,Appartement,145,4,
2018/7/11,685000,33000,KJ,Appartement,40,2,144
2018/7/11,685000,33000,KJ,Appartement,48,1,144
2018/7/11,685000,33000,KJ,Appartement,45,2,144
2018/7/11,685000,33000,KJ,Appartement,45,3,144
2018/7/11,685000,33000,KJ,Appartement,45,2,144
2018/8/30,273000,33000,KN,Appartement,35,2,
2018/11/15,771000,33000,ME,Maison,120,4,223
2018/12/26,520000,33000,LE,Appartement,109,3,
2018/1/19,319650,33000,DC,Appartement,65,3,
2018/5/25,210000,33000,HN,Appartement,51,2,
2018/5/17,401000,33000,HN,Appartement,93,4,
2018/8/24,290500,33000,IC,Maison,74,4,146
2018/8/30,180000,33000,HN,Appartement,50,2,
2018/10/10,137000,33000,HN,Appartement,57,2,
2018/12/6,125500,33000,HN,Appartement,29,2,
2019/1/15,770000,33000,KN,Appartement,180,6,
2019/3/8,174800,33000,KM,Appartement,70,4,
2019/2/14,201000,33000,PL,Appartement,45,2,
2019/2/14,385000,33000,PL,Appartement,36,2,
2019/2/14,385000,33000,PL,Appartement,36,1,
2019/3/21,530000,33000,KT,Appartement,95,3,
2019/4/12,890000,33000,LD,Maison,198,6,172
2019/6/12,209900,33000,PE,Appartement,38,2,
2019/1/3,268000,33000,HN,Appartement,66,3,
2019/2/8,215200,33000,HN,Appartement,48,2,
2019/1/30,110000,33000,HI,Appartement,18,1,69
2019/1/30,110000,33000,HI,Appartement,30,1,69
2019/1/30,110000,33000,HI,Appartement,30,1,69
2019/2/21,120559,33000,HN,Appartement,52,2,
2019/4/30,319000,33000,HN,Appartement,68,3,
2014/3/26,125000,33000,OV,Appartement,50,2,
2014/4/9,227000,33000,OV,Appartement,72,3,
2014/8/7,200000,33000,PO,Appartement,98,3,
2014/8/7,550000,33000,PO,Maison,85,4,
2014/8/28,102000,33000,LD,Appartement,34,2,
2014/7/29,385000,33000,DV,Maison,110,4,119
2014/12/29,280000,33000,DT,Appartement,90,4,
2015/4/30,210000,33000,OV,Appartement,80,3,
2015/6/4,490000,33000,KJ,Appartement,80,3,
2015/8/28,394710,33000,KJ,Appartement,100,3,
2015/9/7,140000,33000,OZ,Appartement,46,2,56
2015/9/17,480000,33000,PA,Maison,85,7,189
2015/10/20,207400,33000,OV,Appartement,70,3,
2015/3/25,469000,33000,HI,Appartement,140,5,
2015/6/10,205000,33000,DT,Appartement,63,3,
2015/7/22,180000,33000,DT,Appartement,61,3,
2015/7/23,415000,33000,HA,Maison,139,5,254
2015/12/4,240000,33000,HT,Maison,80,3,92
2016/1/25,112000,33000,OV,Appartement,49,2,
2016/2/5,108000,33000,OV,Appartement,33,1,
2016/5/12,206437,33000,PM,Appartement,50,2,
2016/5/12,206437,33000,PM,Appartement,50,2,
2016/5/20,660000,33000,PN,Appartement,133,5,
2016/6/28,243000,33000,OV,Appartement,80,21,
2016/11/24,122000,33000,OV,Appartement,49,2,
2016/11/30,249000,33000,OV,Appartement,67,3,
2016/2/19,420350,33000,DT,Appartement,100,4,
2016/4/1,393500,33000,DT,Appartement,61,2,
2016/4/1,393500,33000,DT,Appartement,33,0,
2016/9/26,240000,33000,DT,Appartement,84,4,
2016/9/26,80000,33000,DU,Appartement,24,1,
2017/3/31,147000,33000,OV,Appartement,48,2,
2017/4/14,750000,33000,KJ,Appartement,109,4,
2017/9/28,175000,33000,OV,Appartement,56,2,
2017/2/13,276930,33000,HL,Appartement,56,2,
2017/6/2,350000,33000,DP,Appartement,30,1,62
2017/6/2,350000,33000,DP,Appartement,20,1,62
2017/6/2,350000,33000,DP,Appartement,30,1,62
2017/9/5,243000,33000,HI,Appartement,60,2,
2017/9/28,260900,33000,HI,Appartement,40,1,
2017/11/14,320000,33000,HY,Maison,50,3,74
2018/3/5,130000,33000,LD,Appartement,22,1,
2018/4/25,1050000,33000,PE,Appartement,200,4,
2018/6/26,410000,33000,KL,Appartement,80,2,
2018/6/29,261000,33000,OV,Appartement,70,3,
2018/6/12,129000,33000,OV,Appartement,49,2,
2018/10/25,228000,33000,KJ,Appartement,45,2,
2018/11/23,278000,33000,OV,Appartement,66,3,
2018/12/7,210000,33000,OV,Appartement,49,2,
2018/12/17,287600,33000,OV,Appartement,80,3,
2018/1/5,417550,33000,KN,Appartement,56,2,
2018/4/6,726000,33000,HI,Appartement,140,5,
2018/4/24,790000,33000,EB,Maison,139,5,250
2018/6/14,135750,33000,DR,Appartement,37,2,
2018/10/9,122554,33000,DS,Appartement,17,1,
2018/10/30,590000,33000,IT,Appartement,33,1,214
2018/10/30,590000,33000,IT,Appartement,43,2,214
2018/12/18,105000,33000,DR,Appartement,25,2,
2018/12/13,110000,33000,DU,Appartement,21,1,
2019/2/14,154000,33000,OV,Appartement,50,2,
2019/3/27,210000,33000,OV,Appartement,50,2,
2019/4/4,113500,33000,OV,Appartement,25,1,
2019/5/7,394000,33000,KN,Appartement,50,3,
2019/3/25,540000,33000,DT,Appartement,100,6,
2014/12/15,80000,33000,MA,Appartement,29,1,
2014/2/19,210000,33000,HE,Appartement,38,2,
2015/11/10,580000,33000,PE,Maison,102,3,144
2015/2/6,245000,33000,DR,Appartement,79,4,148
2015/2/6,245000,33000,DR,Appartement,50,3,148
2015/2/6,245000,33000,DR,Appartement,30,1,148
2015/2/6,245000,33000,DR,Appartement,79,4,148
2015/2/6,245000,33000,DR,Appartement,15,1,148
2016/1/29,106000,33000,KM,Appartement,28,1,
2016/4/26,720000,33000,LV,Maison,176,7,245
2016/8/22,94000,33000,MA,Appartement,22,1,
2016/9/15,87000,33000,KM,Appartement,27,1,
2016/10/27,555800,33000,LA,Maison,140,5,128
2016/11/21,98000,33000,MA,Appartement,22,1,
2016/12/15,275000,33000,LP,Appartement,69,3,
2016/4/19,245000,33000,IH,Maison,100,4,128
2016/11/22,143000,33000,KL,Appartement,34,1,
2016/11/22,325000,33000,HR,Maison,115,4,199
2016/12/27,380000,33000,HR,Maison,115,4,199
2017/3/31,90400,33000,MA,Appartement,21,1,
2017/4/10,610000,33000,MD,Maison,120,7,185
2017/4/21,96000,33000,MA,Appartement,21,1,
2017/5/5,800000,33000,LP,Maison,220,8,239
2017/5/12,408300,33000,OZ,Maison,53,2,70
2017/10/5,120800,33000,MA,Appartement,22,1,
2017/1/5,239980,33000,HE,Appartement,56,1,
2017/2/6,486000,33000,HL,Appartement,40,1,113
2017/2/6,486000,33000,HL,Appartement,45,1,113
2017/2/6,486000,33000,HL,Appartement,50,1,113
2017/2/6,486000,33000,HL,Appartement,40,1,113
2017/2/6,486000,33000,HL,Appartement,50,1,113
2017/7/12,490000,33000,ID,Maison,118,5,139
2017/7/12,490000,33000,ID,Maison,118,5,676
2017/11/28,166000,33000,HL,Appartement,50,1,
2018/11/19,1014280,33000,LV,Maison,176,7,245
2018/2/5,163000,33000,HL,Appartement,45,1,
2018/4/16,205000,33000,HL,Appartement,50,1,
2018/4/13,135200,33000,HL,Appartement,40,1,
2018/7/25,195000,33000,DC,Appartement,40,2,45
2018/7/25,195000,33000,DC,Appartement,25,1,45
2018/7/25,195000,33000,DC,Appartement,40,2,45
2019/4/10,210000,33000,ME,Appartement,37,2,
2019/1/8,310000,33000,DC,Appartement,40,2,45
2019/1/8,310000,33000,DC,Appartement,25,1,45
2019/1/8,310000,33000,DC,Appartement,40,2,45
2019/2/15,131000,33000,HL,Appartement,40,1,
2014/2/28,292000,33000,PB,Appartement,93,3,
2014/4/30,265400,33000,EW,Appartement,105,0,
2014/4/30,265400,33000,EW,Appartement,123,5,
2014/10/1,85000,33000,DS,Appartement,25,1,
2014/10/28,236000,33000,IN,Maison,64,3,134
2015/2/26,357000,33000,IW,Maison,95,4,151
2015/5/20,244000,33000,KT,Appartement,72,3,
2015/7/15,394600,33000,KV,Maison,80,3,80
2015/10/30,615195,33000,OZ,Appartement,60,3,245
2015/10/30,615195,33000,OZ,Appartement,106,4,245
2015/11/6,960000,33000,OW,Appartement,40,2,287
2015/11/6,960000,33000,OW,Appartement,80,3,287
2015/11/6,960000,33000,OW,Appartement,40,2,287
2015/11/6,960000,33000,OW,Appartement,80,3,287
2015/11/6,960000,33000,OW,Appartement,40,2,287
2015/2/23,380000,33000,IY,Appartement,70,3,
2015/3/13,300000,33000,EW,Appartement,105,0,
2015/5/29,185000,33000,DR,Appartement,23,1,
2015/6/12,300000,33000,DW,Maison,77,3,119
2015/11/25,263500,33000,DV,Appartement,85,2,
2015/12/10,250000,33000,HB,Appartement,71,3,104
2015/12/10,250000,33000,HB,Appartement,29,1,104
2015/12/10,250000,33000,HB,Appartement,86,3,104
2015/12/31,173000,33000,IY,Appartement,47,2,
2016/7/27,380000,33000,OW,Appartement,50,2,131
2016/7/27,380000,33000,OW,Appartement,53,2,131
2016/7/27,380000,33000,OW,Appartement,18,1,131
2016/10/4,482000,33000,PA,Maison,94,4,107
2016/3/31,220000,33000,DR,Appartement,58,2,
2016/7/21,265000,33000,IB,Maison,97,3,270
2016/8/22,380000,33000,DW,Maison,110,3,225
2016/11/2,260000,33000,DV,Appartement,78,2,
2016/11/2,260000,33000,DV,Appartement,24,2,
2016/12/21,390000,33000,HB,Appartement,71,3,104
2016/12/21,390000,33000,HB,Appartement,86,3,104
2016/12/21,390000,33000,HB,Appartement,29,1,104
2017/3/15,262000,33000,KT,Appartement,68,3,
2017/5/31,240000,33000,OW,Appartement,61,3,
2017/5/30,120000,33000,OW,Appartement,41,1,
2017/7/18,630000,33000,KJ,Appartement,37,1,61
2017/7/18,630000,33000,KJ,Appartement,37,1,61
2017/7/18,630000,33000,KJ,Appartement,37,1,61
2017/7/18,630000,33000,KJ,Appartement,37,1,61
2017/7/13,175000,33000,OW,Appartement,18,1,
2017/9/5,205000,33000,KJ,Appartement,37,1,
2017/11/28,365000,33000,KJ,Appartement,37,1,
2017/11/28,365000,33000,KJ,Appartement,37,1,
2017/1/6,210000,33000,HI,Appartement,19,1,32
2017/1/6,210000,33000,HI,Appartement,22,1,32
2017/1/6,210000,33000,HI,Appartement,22,1,32
2017/1/25,147000,33000,DU,Appartement,31,2,
2017/2/27,285000,33000,HI,Appartement,19,1,32
2017/2/27,285000,33000,HI,Appartement,22,1,32
2017/2/27,285000,33000,HI,Appartement,22,1,32
2017/3/2,120000,33000,DV,Appartement,24,2,
2017/5/23,441000,33000,EW,Appartement,84,3,
2017/6/16,510000,33000,DU,Appartement,18,1,
2017/6/16,510000,33000,DU,Appartement,27,1,
2017/6/16,510000,33000,DU,Appartement,12,1,
2017/6/16,510000,33000,DU,Appartement,24,1,
2017/6/16,510000,33000,DU,Appartement,19,1,
2017/7/28,180500,33000,HB,Appartement,53,3,
2017/7/5,133000,33000,HB,Appartement,38,2,
2018/1/31,265000,33000,KJ,Appartement,37,1,
2018/4/10,231000,33000,OW,Appartement,41,1,
2018/5/28,800000,33000,MD,Maison,273,7,199
2018/10/17,370000,33000,PA,Appartement,68,3,
2018/11/30,1087800,33000,KT,Maison,325,2,153
2018/1/8,242000,33000,HB,Appartement,66,2,
2018/2/27,120000,33000,DR,Appartement,26,1,
2018/3/13,75000,33000,DR,Appartement,16,1,
2018/3/30,152000,33000,DU,Appartement,28,2,
2018/4/16,410000,33000,IN,Maison,64,3,134
2018/6/21,450000,33000,HT,Maison,93,4,77
2019/1/4,707000,33000,PA,Appartement,139,3,
2019/1/31,395000,33000,OV,Maison,75,2,151
2019/4/8,253300,33000,LB,Appartement,50,2,
2019/3/26,688600,33000,DW,Maison,130,6,142
2014/2/7,400000,33000,PL,Appartement,35,1,107
2014/2/7,400000,33000,PL,Appartement,35,1,107
2014/2/7,400000,33000,PL,Appartement,35,1,107
2014/2/25,125000,33000,LW,Appartement,28,2,
2014/2/28,84000,33000,KE,Appartement,32,1,
2014/4/2,94050,33000,PL,Appartement,34,2,
2014/4/16,119250,33000,PL,Appartement,44,2,
2014/4/16,108000,33000,PL,Appartement,34,2,
2014/4/24,262800,33000,PL,Appartement,80,4,
2014/11/25,34000,33000,KH,Appartement,12,1,
2014/5/6,185000,33000,DU,Appartement,54,3,
2015/2/6,180000,33000,LY,Maison,55,2,42
2015/7/2,60000,33000,KH,Appartement,14,1,
2015/12/21,148000,33000,KE,Appartement,44,3,
2016/7/25,575400,33000,LT,Maison,150,5,100
2016/7/29,600000,33000,PJ,Appartement,55,2,84
2016/7/29,600000,33000,PJ,Appartement,101,4,84
2016/9/12,455000,33000,LC,Maison,168,5,188
2016/11/16,50000,33000,KH,Appartement,12,1,
2016/9/26,475000,33000,KL,Appartement,70,2,
2017/1/31,74000,33000,KH,Appartement,18,1,
2017/3/30,3420000,33000,LV,Maison,230,4,844
2017/6/26,95000,33000,KH,Appartement,18,1,
2017/8/2,240000,33000,IW,Maison,69,2,107
2017/9/22,715000,33000,KV,Maison,230,9,135
2017/12/28,530000,33000,LO,Maison,78,5,177
2017/2/14,400000,33000,KL,Appartement,66,3,
2017/4/27,540000,33000,HR,Maison,132,6,218
2017/5/10,481900,33000,EY,Maison,136,6,156
2017/5/29,390000,33000,IT,Maison,83,4,373
2017/7/24,280000,33000,IY,Appartement,92,4,
2017/7/31,220000,33000,DU,Appartement,54,3,
2018/9/27,776000,33000,LT,Maison,150,5,100
2018/12/20,430000,33000,PL,Appartement,76,3,
2018/2/26,400000,33000,KL,Appartement,85,3,
2018/6/13,943000,33000,IY,Maison,132,1,509
2018/7/19,550000,33000,DY,Maison,128,5,113
2018/7/30,390000,33000,KL,Appartement,86,2,
2018/11/9,639100,33000,HO,Maison,130,4,133
2018/11/15,145000,33000,DU,Appartement,34,1,
2019/3/21,280000,33000,KJ,Appartement,60,3,
2019/1/11,130000,33000,DU,Appartement,25,2,
2019/3/28,340000,33000,IN,Maison,87,4,130
2014/2/26,175000,33000,KV,Appartement,81,0,
2014/4/15,123000,33000,KL,Appartement,48,1,
2014/5/14,210000,33000,KV,Appartement,50,2,
2014/6/12,355200,33000,IV,Maison,100,4,98
2014/8/26,68000,33000,KW,Appartement,13,1,
2014/9/26,175000,33000,KN,Appartement,81,3,
2014/1/3,105000,33000,ET,Appartement,40,1,
2014/2/17,86000,33000,HR,Appartement,20,1,
2014/4/4,139000,33000,ET,Appartement,48,2,
2014/4/28,139000,33000,HR,Appartement,64,3,
2014/5/26,145700,33000,HR,Appartement,47,2,
2014/5/23,103000,33000,HV,Appartement,51,2,
2014/6/12,420000,33000,HR,Appartement,750,0,
2014/6/30,73500,33000,HR,Appartement,23,1,
2014/7/10,100000,33000,HR,Appartement,47,2,
2014/8/4,360000,33000,ET,Appartement,108,4,
2014/10/3,184000,33000,DT,Appartement,63,3,
2014/11/19,120000,33000,HV,Appartement,51,2,
2014/12/18,155000,33000,DT,Appartement,43,3,
2014/12/19,68290,33000,DR,Appartement,20,1,
2014/12/22,340000,33000,HA,Appartement,97,3,
2015/7/2,75000,33000,LA,Appartement,20,1,
2015/7/24,107000,33000,KV,Appartement,21,1,
2015/8/21,330000,33000,LO,Appartement,37,2,98
2015/8/21,330000,33000,LO,Appartement,32,3,98
2015/8/21,330000,33000,LO,Appartement,32,2,98
2015/1/19,88200,33000,HR,Appartement,26,1,
2015/3/2,340000,33000,ET,Appartement,105,4,
2015/5/19,195000,33000,HV,Appartement,82,4,
2015/8/13,90000,33000,HR,Appartement,26,1,
2015/9/15,180000,33000,HA,Appartement,30,1,
2015/8/28,107500,33000,HR,Appartement,37,2,
2015/9/22,93000,33000,ET,Appartement,32,1,
2015/9/21,98700,33000,HR,Appartement,21,1,
2015/9/24,145000,33000,HR,Appartement,64,3,
2015/4/10,240000,33000,ET,Appartement,74,3,
2015/9/17,130000,33000,HV,Appartement,65,3,
2015/10/16,40000,33000,ET,Appartement,18,1,
2015/11/12,130000,33000,HL,Appartement,60,2,
2015/11/5,62000,33000,HR,Appartement,21,1,
2016/3/16,275785,33000,KV,Appartement,48,2,
2016/9/2,480800,33000,ME,Maison,122,4,123
2016/9/29,150000,33000,KV,Appartement,30,1,
2016/1/21,230000,33000,ET,Appartement,74,3,
2016/3/24,150000,33000,HV,Appartement,65,3,
2016/4/28,125814,33000,HV,Appartement,51,2,
2016/5/27,94000,33000,ET,Appartement,16,1,
2016/5/27,94000,33000,ET,Appartement,14,1,
2016/6/9,100000,33000,DT,Appartement,37,2,
2016/6/14,140000,33000,HA,Appartement,60,5,
2016/7/1,300000,33000,ET,Appartement,108,4,
2016/6/23,95000,33000,HR,Appartement,23,1,
2016/7/7,200000,33000,HV,Appartement,82,4,
2016/8/26,146900,33000,HV,Appartement,51,2,
2016/9/2,241610,33000,HV,Appartement,82,4,
2016/9/29,170000,33000,HV,Appartement,51,2,
2016/9/29,100000,33000,ET,Appartement,72,3,
2016/9/28,84000,33000,HR,Appartement,29,1,
2016/10/21,100000,33000,HR,Appartement,24,1,
2016/10/17,225000,33000,ET,Appartement,78,3,
2016/10/20,130000,33000,DT,Appartement,33,2,
2016/11/10,76500,33000,ET,Appartement,14,1,
2016/11/21,112000,33000,HR,Appartement,38,2,
2017/3/9,210000,33000,KW,Appartement,56,2,
2017/3/31,135000,33000,KH,Appartement,32,1,
2017/5/22,261000,33000,KW,Appartement,13,1,
2017/5/22,261000,33000,KW,Appartement,57,2,
2017/5/17,460000,33000,KE,Appartement,68,2,
2017/6/29,737500,33000,IU,Maison,200,5,769
2017/8/1,110000,33000,LA,Appartement,23,1,
2017/7/28,262500,33000,KE,Appartement,59,2,
2017/8/4,145000,33000,KV,Appartement,21,1,
2017/1/10,133000,33000,DT,Appartement,34,2,
2017/1/4,270000,33000,ET,Appartement,80,3,
2017/4/4,117000,33000,ET,Appartement,25,1,
2017/5/18,110000,33000,HR,Appartement,99,4,
2017/5/31,352694,33000,ET,Appartement,108,4,
2017/7/3,205000,33000,HK,Appartement,27,2,
2017/7/4,260000,33000,DT,Appartement,63,3,
2017/6/30,120000,33000,HR,Appartement,26,1,
2017/7/3,85000,33000,ET,Appartement,18,1,
2017/7/31,120000,33000,ET,Appartement,25,1,
2017/8/9,92000,33000,HR,Appartement,24,1,
2017/7/31,240000,33000,HV,Appartement,82,4,
2017/8/23,159000,33000,HV,Appartement,51,2,
2017/8/25,110900,33000,HL,Appartement,12,1,
2017/9/15,76000,33000,ET,Appartement,16,1,
2017/10/5,158000,33000,DT,Appartement,35,2,
2017/11/10,69000,33000,HR,Appartement,16,1,
2018/3/23,1000,33000,KT,Appartement,77,3,
2018/5/14,249000,33000,KL,Appartement,48,1,
2018/6/27,1300000,33000,PN,Appartement,119,3,
2018/6/27,1300000,33000,PN,Appartement,48,1,
2018/10/9,719620,33000,PD,Appartement,128,6,
2018/10/2,634000,33000,PD,Appartement,87,4,
2018/10/17,100775,33000,LA,Appartement,18,1,
2018/10/22,188000,33000,PD,Appartement,23,1,
2018/11/5,425600,33000,PD,Appartement,61,3,
2018/11/6,123500,33000,PD,Appartement,19,1,
2018/2/27,240216.9,33000,HV,Appartement,65,3,
2018/3/13,111000,33000,HR,Appartement,26,1,
2018/3/30,208000,33000,ET,Appartement,50,2,
2018/5/2,320223,33000,HV,Appartement,82,4,
2018/6/4,87000,33000,ET,Appartement,16,1,
2018/6/27,250000,33000,HR,Appartement,64,3,
2018/9/5,397850,33000,ET,Appartement,102,4,
2018/9/27,250000,33000,HV,Appartement,82,4,
2018/10/5,180000,33000,HV,Appartement,51,2,
2018/10/18,273000,33000,HV,Appartement,65,3,
2018/10/26,99000,33000,HR,Appartement,16,1,
2018/11/21,165000,33000,HR,Appartement,43,2,
2018/12/20,99000,33000,HR,Appartement,20,1,
2018/12/20,250000,33000,ET,Appartement,71,3,
2019/4/4,200200,33000,KV,Appartement,31,2,
2019/3/4,89000,33000,DT,Appartement,22,1,
2019/3/18,115000,33000,DT,Appartement,22,1,
2019/4/25,365000,33000,ET,Appartement,102,4,
2019/6/17,200000,33000,HR,Appartement,47,2,
2019/6/24,322000,33000,HV,Appartement,82,4,
2014/1/17,943800,33000,KP,Appartement,121,3,
2014/1/22,195000,33000,KP,Appartement,62,2,
2014/2/27,228850,33000,LY,Appartement,63,4,
2014/2/27,118680,33000,LY,Appartement,29,1,
2014/6/25,300000,33000,KJ,Appartement,31,2,56
2014/6/25,300000,33000,KJ,Appartement,31,2,56
2014/8/28,118000,33000,LY,Appartement,29,1,
2014/8/29,204100,33000,KW,Appartement,64,3,
2014/12/23,870000,33000,KE,Appartement,35,1,174
2014/12/23,870000,33000,KE,Appartement,140,5,174
2014/12/23,870000,33000,KE,Appartement,85,2,174
2014/12/23,870000,33000,KE,Appartement,38,1,174
2014/12/23,870000,33000,KE,Appartement,140,4,174
2014/1/9,215000,33000,HE,Appartement,49,2,
2014/3/27,108500,33000,DR,Appartement,36,2,
2014/6/26,375000,33000,HA,Appartement,55,5,177
2014/6/26,375000,33000,HA,Appartement,48,3,177
2014/8/28,145000,33000,DR,Appartement,38,2,
2014/9/23,76400,33000,HK,Appartement,22,1,
2014/11/13,124972,33000,HP,Maison,80,4,106
2015/5/27,415000,33000,KE,Appartement,140,4,
2015/6/23,249000,33000,KJ,Appartement,31,2,
2015/6/23,249000,33000,KJ,Appartement,31,2,
2015/7/31,270000,33000,KE,Appartement,85,2,
2015/10/8,430000,33000,KE,Appartement,140,5,
2015/10/30,382000,33000,KP,Appartement,100,3,
2016/2/8,670000,33000,KI,Appartement,45,2,73
2016/2/8,670000,33000,KI,Appartement,45,2,73
2016/2/8,670000,33000,KI,Appartement,45,2,73
2016/2/8,670000,33000,KI,Appartement,45,2,73
2016/6/8,250000,33000,KE,Appartement,35,1,
2016/6/8,250000,33000,KE,Appartement,38,1,
2016/6/1,280000,33000,IB,Maison,118,5,293
2016/5/31,232000,33000,HP,Appartement,80,3,
2016/7/4,130000,33000,DR,Appartement,35,2,
2016/7/8,179000,33000,DR,Appartement,67,3,
2016/7/28,350000,33000,HL,Appartement,21,1,367
2016/7/28,350000,33000,HL,Appartement,42,2,367
2016/7/28,350000,33000,HL,Appartement,35,2,367
2016/9/30,150000,33000,HL,Appartement,36,2,
2016/10/21,120000,33000,DR,Appartement,35,2,
2016/11/25,130000,33000,DR,Appartement,38,2,
2016/12/6,241000,33000,HP,Appartement,80,3,
2017/3/22,230000,33000,OW,Appartement,42,2,
2017/12/20,220000,33000,KP,Appartement,44,2,
2017/1/13,20000,33000,HK,Appartement,27,1,
2017/2/28,104791,33000,DC,Appartement,35,1,
2017/2/28,110000,33000,DT,Appartement,22,1,
2017/4/20,125000,33000,HK,Appartement,43,2,
2017/6/13,375000,33000,EX,Appartement,90,4,149
2017/6/13,375000,33000,EX,Appartement,90,4,149
2017/6/16,242000,33000,HP,Appartement,68,3,
2017/8/3,267250,33000,HC,Appartement,70,2,
2017/12/1,177500,33000,DT,Appartement,44,2,
2018/1/11,90000,33000,OW,Appartement,56,2,
2018/2/5,619000,33000,KW,Appartement,120,4,
2018/2/23,350000,33000,OW,Appartement,100,4,
2018/3/13,180000,33000,LB,Maison,22,0,55
2018/3/29,180300,33000,KS,Appartement,47,2,
2018/5/11,410000,33000,OS,Maison,77,5,288
2018/9/12,431100,33000,KJ,Appartement,78,3,
2018/3/27,230000,33000,HP,Maison,80,4,106
2018/7/20,324800,33000,EU,Appartement,80,4,
2018/7/18,104000,33000,DC,Appartement,25,1,
2018/7/30,380000,33000,DO,Appartement,41,2,
2018/7/30,380000,33000,DO,Appartement,40,2,
2018/7/30,380000,33000,DO,Appartement,24,1,
2018/8/22,100000,33000,DC,Appartement,25,1,
2019/2/28,1625000,33000,KS,Appartement,10,1,173
2019/2/28,1625000,33000,KS,Appartement,87,3,173
2019/2/28,1625000,33000,KS,Appartement,87,3,173
2019/2/28,1625000,33000,KS,Appartement,64,2,173
